N°	Client	Type	ERP	Effectif	Avocats_Associes	Avocats_Collaborateurs	Secretaires	Assistants_Juridiques	Juristes	Informatique	RH	Communication	Documentation	Comptabilite	Departement
23329	CABINET FERNANDEZ FRANCOIS GARNIER MARCHAND	Prospect	Kléos	1	1	0	0	0	0	0	0	0	0	0	86
23330	MORIN SCP	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
23331	DUMONT ET GUILLOT	Client	NEO	8	2	2	2	1	0	0	0	1	0	0	86
23332	DUFOUR, CHEVALIER, ROBIN ET ASSOCIES	Client	NEO	16	3	3	6	3	1	0	0	0	0	0	75
23333	ROUSSEL Pascal	Prospect	Kami	2	1	1	0	0	0	0	0	0	0	0	33
23334	GAUTIER LEGAL NANTERRE	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	36
23335	MULLER SCP	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	31
23336	LAMBERT - GARNIER	Client	NEO	24	5	5	9	3	1	0	1	0	0	0	92
23337	JOLY, CHEVALIER, LAURENT & ASSOCIES	Prospect	PolyOffice	2	1	0	1	0	0	0	0	0	0	0	92
23338	SIMON, GUILLOT, FRANCOIS PARTNERS	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	28
23339	PAYET JURIDIQUE	Client	NEO	6	2	1	2	1	0	0	0	0	0	0	94
23340	BOYER - ROUX	Client	AIR	8	2	2	3	1	0	0	0	0	0	0	69
23341	BOYER	Client	NEO	15	3	3	6	2	1	0	0	0	0	0	74
23343	FRANCOIS , MICHEL	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	51
23344	ROY, DAVID, MARTINEZ & ASSOCIES	Prospect	AvocatOnline	2	1	0	1	0	0	0	0	0	0	0	79
23345	SCP MOREL PEREZ CARON COLIN	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
23346	CLEMENT	Prospect	Clématis	7	2	2	1	0	0	0	0	2	0	0	92
23348	GUILLOT	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	92
23349	BARBIER	Prospect	Clématis	34	6	5	14	6	1	1	0	0	0	1	75
23350	DUMAS, RENAUD, MARTINEZ & ASSOCIES	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
23351	MARIE	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	92
23352	SIMON AVOCATS NANCY	Client	NEO	7	2	2	2	1	0	0	0	0	0	0	75
23353	ANDRE	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	75
23354	BENOIT PARTNERS	Client	NEO	7	2	2	1	0	0	0	2	0	0	0	57
23355	PIERRE ET ROBIN	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	84
23356	DUVAL JURIDIQUE	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	07
23357	CABINET ROUSSEL LUCAS	Prospect	AvocatOnline	15	3	3	5	2	1	0	1	0	0	0	69
23358	BOYER	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
23359	NICOLAS, LEGRAND, GAUTHIER & ASSOCIES	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	94
23360	FABRE JURISTES CRETEIL	Prospect	AvocatOnline	8	2	2	2	2	0	0	0	0	0	0	13
23361	MARIE Olivier	Client	NEO	22	5	4	7	3	1	1	0	0	1	0	16
23362	MEUNIER	Prospect	Kami	7	2	2	1	0	0	0	0	2	0	0	75
23363	MEUNIER AFFAIRES	Client	ADAPPS	3	2	1	0	0	0	0	0	0	0	0	13
23364	MORIN COMMERCIAL CRETEIL	Prospect	AvocatOnline	4	2	0	0	2	0	0	0	0	0	0	38
23365	GAUTHIER	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	95
23366	LEFEVRE	Client	AIR	36	7	6	15	5	1	0	0	0	1	1	59
23367	RENAUD	Prospect	Kami	1	1	0	0	0	0	0	0	0	0	0	75
23368	MORIN FISCAL (13002)	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	67
23369	DUFOUR PENAL CHALONS	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	13
23370	CARON - BERNARD	Client	AIR	20	4	4	7	3	1	0	0	0	1	0	04
23371	LAURENT EXPERTISE	Prospect	AvocatOnline	29	5	5	11	5	1	0	0	1	0	1	93
23372	BERTRAND	Client	AIR	37	6	5	17	6	2	0	0	0	0	1	75
23373	JEAN	Prospect	Kami	2	1	0	1	0	0	0	0	0	0	0	92
23374	MARTIN, PETIT, MEYER PARTNERS	Client	NEO	3	2	1	0	0	0	0	0	0	0	0	13
23376	GAUTIER	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	92
23377	CABINET DUPONT ROCHE PAYET GUILLOT	Prospect	Kléos	5	2	1	2	0	0	0	0	0	0	0	75
23378	GARNIER JURIDIQUE	Prospect	Jarvis	1	1	0	0	0	0	0	0	0	0	0	83
23379	GAUTHIER	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	35
23380	DENIS Vincent	Prospect	AvocatOnline	15	3	3	5	3	0	1	0	0	0	0	13
23381	MICHEL - PAYET	Prospect	Jarvis	9	3	2	1	1	0	0	0	0	2	0	92
23382	LEGRAND	Prospect	Jarvis	20	4	3	8	3	1	0	0	0	0	1	75
23383	CABINET GAUTHIER JACQUES LOPEZ RENAUD	Prospect	Jarvis	11	3	2	2	1	0	1	1	0	1	0	67
23384	GIRAUD, MATHIEU, PETIT PARTNERS	Client	AIR	2	1	0	1	0	0	0	0	0	0	0	75
23385	SCP LOUIS MATHIEU RENAUD	Prospect	Jarvis	20	4	3	7	4	1	0	0	0	0	1	93
23386	LEGRAND	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
23387	ROBERT, GIRARD, LEMAIRE & ASSOCIES	Prospect	AvocatOnline	5	2	3	0	0	0	0	0	0	0	0	75
23388	LEROY	Client	ADAPPS	5	2	1	0	1	1	0	0	0	0	0	75
23389	ROUX, FERNANDEZ, MEUNIER & ASSOCIES	Client	ADAPPS	1	1	0	0	0	0	0	0	0	0	0	90
23390	SELARL MARCHAND DENIS MEYER	Client	NEO	16	4	3	5	2	1	0	0	1	0	0	93
23391	LEMAIRE	Client	AIR	7	2	1	1	1	0	2	0	0	0	0	59
23392	THOMAS JURISTES	Client	NEO	12	3	3	2	3	0	0	1	0	0	0	13
23393	FERNANDEZ	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	94
23394	NGUYEN	Client	AIR	8	2	2	1	3	0	0	0	0	0	0	75
23395	BLANCHARD JURIDIQUE (13003)	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	93
23396	LOPEZ Pierre	Client	NEO	23	4	4	10	4	1	0	0	0	0	0	61
23397	CHARLES Claude	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	25
23398	CASTEL , ALEXANDRE	Client	AIR	10	3	2	4	1	0	0	0	0	0	0	94
23399	MARTIN	Client	NEO	5	2	2	1	0	0	0	0	0	0	0	59
23400	GERARD Marc	Client	NEO	40	7	6	15	8	2	1	0	0	0	1	75
23401	CABINET DURAND DAVID DENIS JOLY	Prospect	Kléos	5	2	1	0	2	0	0	0	0	0	0	38
23402	GAUTHIER Frédéric	Prospect	Kléos	1	1	0	0	0	0	0	0	0	0	0	69
23403	LEROY, BENOIT, BONNET & ASSOCIES	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	57
23404	SCP BOYER LUCAS BERTRAND	Client	AIR	2	1	0	1	0	0	0	0	0	0	0	93
23405	ANDRE, GAUTHIER, LEMAIRE PARTNERS	Prospect	AvocatOnline	14	3	3	5	3	0	0	0	0	0	0	69
23406	BENOIT, ANDRE, CARON & ASSOCIES	Client	AIR	8	2	2	1	1	0	0	1	0	1	0	75
23407	DENIS	Prospect	AvocatOnline	35	6	5	15	7	1	0	0	0	0	1	93
23408	DURAND Christian	Client	NEO	22	5	4	7	4	1	0	1	0	0	0	34
23409	GIRARD Bernard	Client	NEO	21	5	4	8	3	0	0	0	0	1	0	64
23410	NICOLAS	Client	NEO	5	2	2	1	0	0	0	0	0	0	0	05
23411	LEBRUN	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
23412	GAUTIER	Prospect	Kléos	5	2	3	0	0	0	0	0	0	0	0	84
23413	GAUTHIER AVOCATS	Prospect	AvocatOnline	15	3	3	3	5	1	0	0	0	0	0	92
23414	SCP LECLERC LECOMTE DAVID MEUNIER	Client	NEO	2	1	0	1	0	0	0	0	0	0	0	93
23415	DAVID CONSEILS	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	44
23416	CHARLES	Client	NEO	32	5	5	15	5	1	0	0	0	0	1	03
23417	PEREZ , LAMBERT	Client	NEO	10	3	2	2	1	0	2	0	0	0	0	44
23418	LECLERC & ASSOCIES	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
23419	LEFEVRE	Client	NEO	37	6	6	17	5	2	0	0	0	0	1	33
23420	GARNIER - BOYER	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
23421	GAUTHIER	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	68
23422	CABINET CHARLES MEYER LOPEZ	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	25
23423	BOYER - HENRY	Client	NEO	6	2	1	2	1	0	0	0	0	0	0	14
23424	VINCENT	Client	AIR	25	4	4	10	5	1	0	0	0	0	1	75
23425	SCP DURAND BLANCHARD SIMON	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	31
23426	FRANCOIS ET DUMAS	Client	NEO	17	4	3	7	2	1	0	0	0	0	0	75
23427	PAYET AVOCATS (13006)	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
23428	CABINET FRANCOIS DUMAS	Prospect	AvocatOnline	21	4	4	7	4	1	1	0	0	0	0	75
23429	CHEVALIER - BONNET	Client	NEO	20	5	4	5	3	1	1	0	1	0	0	75
23430	ANDRE FAMILLE MONTPELLIER	Client	AIR	8	2	2	1	3	0	0	0	0	0	0	75
23431	SELARL CARON SIMON BERTRAND LAURENT	Prospect	Jarvis	2	1	0	1	0	0	0	0	0	0	0	33
23432	DUBOIS	Prospect	AvocatOnline	9	2	2	2	1	0	1	0	1	0	0	75
23433	SELARL RENAUD MORIN ROUX MATHIEU	Prospect	Jarvis	1	1	0	0	0	0	0	0	0	0	0	14
23434	ANDRE & GUILLOT	Prospect	PolyOffice	2	1	1	0	0	0	0	0	0	0	0	75
23435	MULLER	Client	NEO	10	2	2	3	2	1	0	0	0	0	0	75
23436	LECOMTE, BERTRAND, PHILIPPE ET ASSOCIES	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	02
23437	CABINET FOURNIER RENARD FERNANDEZ	Prospect	Kléos	18	4	3	8	2	1	0	0	0	0	0	94
23438	COLIN, MARCHAND, LEROY ET ASSOCIES	Prospect	Kléos	8	2	2	1	1	0	2	0	0	0	0	94
23439	PIERRE AFFAIRES (75018)	Prospect	PolyOffice	1	1	0	0	0	0	0	0	0	0	0	93
23440	LAURENT	Prospect	AvocatOnline	21	5	4	7	3	1	0	0	1	0	0	75
23441	GIRARD	Client	AIR	3	2	1	0	0	0	0	0	0	0	0	69
23442	MASSON, GIRARD, LEROY ET ASSOCIES	Client	AIR	24	5	4	9	4	1	0	0	1	0	0	94
23443	DUBOIS JURIDIQUE	Client	NEO	6	2	1	2	1	0	0	0	0	0	0	63
23444	ALEXANDRE	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
23445	CABINET NICOLAS MOREAU GAUTHIER	Client	NEO	24	4	4	8	4	1	1	1	0	0	1	31
23446	PAYET ET VINCENT	Prospect	AvocatOnline	5	2	1	0	0	2	0	0	0	0	0	69
23447	BLANC	Client	NEO	43	8	8	14	7	3	0	1	0	1	1	59
23448	CLEMENT IMMOBILIER LILLE	Client	AIR	3	2	1	0	0	0	0	0	0	0	0	75
23449	GAUTHIER	Client	NEO	24	5	4	9	4	1	0	0	0	1	0	33
23450	ROY	Prospect	Clématis	3	2	0	1	0	0	0	0	0	0	0	69
23451	DUBOIS, LUCAS, PEREZ PARTNERS	Prospect	AvocatOnline	4	2	0	2	0	0	0	0	0	0	0	84
23452	CABINET ROUX NICOLAS	Client	NEO	5	2	2	1	0	0	0	0	0	0	0	27
23453	FRANCOIS - JOLY	Prospect	PolyOffice	7	2	2	1	0	0	0	1	0	1	0	69
23454	JOLY	Prospect	Jarvis	5	2	2	1	0	0	0	0	0	0	0	74
23455	ALEXANDRE SCP	Client	NEO	25	5	5	7	4	1	1	0	1	1	0	75
23456	ROUSSEAU	Client	NEO	9	2	2	3	1	0	1	0	0	0	0	59
23457	ALEXANDRE	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	53
23458	SCP CARON FAURE MARIE	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
23459	LECLERC ET RICHARD	Client	ADAPPS	2	1	1	0	0	0	0	0	0	0	0	48
23460	BERNARD	Prospect	Kami	8	2	2	2	2	0	0	0	0	0	0	75
23461	SELARL NICOLAS FERNANDEZ	Client	AIR	7	2	2	2	0	0	0	0	0	1	0	13
23462	BOYER	Prospect	AvocatOnline	36	6	6	14	6	3	0	0	0	0	1	75
23463	ALEXANDRE ET PETIT	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	75
23464	JOLY	Prospect	AvocatOnline	22	4	3	10	3	1	0	0	0	0	1	08
23465	LOUIS, DAVID, DUPONT ET ASSOCIES	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	91
23466	BRUN, MARIE, BERNARD ET ASSOCIES	Prospect	Jarvis	2	1	1	0	0	0	0	0	0	0	0	92
23467	CARON, GAUTHIER, MASSON & ASSOCIES	Prospect	Clématis	1	1	0	0	0	0	0	0	0	0	0	75
23468	HENRY	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
23469	DAVID, PAYET, FRANCOIS PARTNERS	Client	AIR	11	3	2	4	2	0	0	0	0	0	0	75
23470	DUMAS Véronique	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	84
23471	BRUN	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	76
23472	PEREZ	Client	NEO	10	3	2	2	2	0	0	1	0	0	0	44
23473	RENAUD FISCAL (13012)	Client	ADAPPS	17	4	3	5	3	1	0	1	0	0	0	75
23474	CABINET LECLERC GAUTHIER	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	75
23475	LECOMTE , ADAM	Client	NEO	8	2	2	3	1	0	0	0	0	0	0	84
23476	CABINET MULLER MASSON ROUSSEAU	Client	AIR	39	7	6	14	9	2	0	0	0	0	1	71
23477	MATHIEU FISCAL (13004)	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	74
23478	BERNARD AVOCATS	Prospect	Kami	2	1	1	0	0	0	0	0	0	0	0	75
23479	FABRE	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	31
23480	NGUYEN COMMERCIAL (13016)	Client	NEO	8	2	2	3	1	0	0	0	0	0	0	75
23481	MERCIER	Prospect	Kléos	1	1	0	0	0	0	0	0	0	0	0	75
23482	BLANCHARD	Client	ADAPPS	14	3	3	5	3	0	0	0	0	0	0	75
23483	JEAN DROIT	Client	AIR	8	2	2	3	1	0	0	0	0	0	0	04
23484	DAVID CONSEILS	Prospect	AvocatOnline	6	2	1	2	1	0	0	0	0	0	0	75
23485	LAMBERT	Prospect	Jarvis	2	1	1	0	0	0	0	0	0	0	0	75
23486	SCHMITT AVOCATS METZ	Prospect	PolyOffice	12	3	3	3	2	0	0	0	0	1	0	2A
23487	MASSON	Client	NEO	4	2	2	0	0	0	0	0	0	0	0	75
23488	DUMAS	Prospect	AvocatOnline	7	2	2	1	0	0	2	0	0	0	0	31
23489	CHARLES	Client	NEO	32	6	5	13	6	1	0	1	0	0	0	93
23490	ROGER	Prospect	AvocatOnline	13	3	3	4	2	0	0	0	1	0	0	93
23491	NOEL PARTNERS	Client	AIR	19	3	3	7	4	1	0	0	0	0	1	95
23492	MICHEL SCP	Client	NEO	8	2	2	1	1	0	0	1	1	0	0	03
23494	RENAUD	Client	NEO	2	1	0	1	0	0	0	0	0	0	0	38
23495	LAURENT - PIERRE	Prospect	AvocatOnline	4	2	2	0	0	0	0	0	0	0	0	21
23496	LEBRUN	Client	NEO	34	6	6	11	7	2	1	0	0	0	1	69
23497	MARTIN, MULLER, ANDRE ET ASSOCIES	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
23498	MEYER Bernard	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	33
23499	PHILIPPE ET LEBRUN	Client	NEO	5	2	2	1	0	0	0	0	0	0	0	09
23500	FABRE, DUMAS, RENARD PARTNERS	Client	ADAPPS	1	1	0	0	0	0	0	0	0	0	0	92
23501	ADAM, FABRE, VINCENT PARTNERS	Prospect	PolyOffice	1	1	0	0	0	0	0	0	0	0	0	31
23502	MOREL	Client	NEO	13	3	2	4	3	1	0	0	0	0	0	75
23503	CABINET PHILIPPE RICHARD RENARD	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	21
23504	DENIS	Prospect	Jarvis	16	4	3	5	2	1	0	1	0	0	0	14
23505	DUMAS Sébastien	Client	AIR	8	3	2	0	0	0	1	0	1	1	0	74
23506	LEGRAND Laurent	Client	ADAPPS	2	1	1	0	0	0	0	0	0	0	0	69
23507	MEYER, ANDRE, MICHEL PARTNERS	Prospect	AvocatOnline	3	2	0	1	0	0	0	0	0	0	0	59
23508	ROUSSEAU	Client	NEO	17	4	3	6	2	1	0	0	0	1	0	75
23510	LECLERC	Client	ADAPPS	1	1	0	0	0	0	0	0	0	0	0	75
23511	ROUX AVOCATS (13015)	Prospect	Kami	1	1	0	0	0	0	0	0	0	0	0	75
23512	MASSON	Client	AIR	2	1	0	1	0	0	0	0	0	0	0	67
23513	FABRE	Prospect	PolyOffice	22	5	4	4	6	0	1	0	1	1	0	75
23514	ADAM LEGAL	Prospect	AvocatOnline	10	3	2	3	1	0	0	0	0	1	0	75
23515	LECOMTE & MICHEL	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
23516	NICOLAS	Prospect	PolyOffice	4	2	2	0	0	0	0	0	0	0	0	06
23517	JEAN, BENOIT, CLEMENT PARTNERS	Prospect	PolyOffice	1	1	0	0	0	0	0	0	0	0	0	31
23518	DAVID, LUCAS, LECOMTE ET ASSOCIES	Client	NEO	3	2	1	0	0	0	0	0	0	0	0	75
23519	MOREL Christine	Client	NEO	43	7	7	19	7	1	0	0	0	0	2	94
23520	ADAM AVOCATS CHARTRES	Prospect	PolyOffice	19	4	3	6	3	1	0	1	0	1	0	74
23521	MICHEL LAW FIRM	Client	NEO	6	2	1	2	1	0	0	0	0	0	0	75
23522	FAURE, MEUNIER, LECOMTE ET ASSOCIES	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	06
23523	BENOIT AFFAIRES (13015)	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	94
23524	MOREAU	Client	ADAPPS	1	1	0	0	0	0	0	0	0	0	0	33
23525	MOREAU EXPERTISE	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	58
23526	GIRAUD	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
23527	MATHIEU	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	69
23528	JOLY ET BARBIER	Prospect	Kléos	1	1	0	0	0	0	0	0	0	0	0	75
23529	CABINET ANDRE FAURE MARTINEZ NOEL	Prospect	AvocatOnline	2	1	0	1	0	0	0	0	0	0	0	75
23530	NICOLAS EXPERTISE (13010)	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	59
23531	NICOLAS	Client	ADAPPS	17	4	3	6	3	0	0	0	1	0	0	75
23532	RICHARD SOCIAL TOULOUSE	Client	NEO	41	7	7	15	6	2	1	1	1	0	1	38
23533	SELARL BRUNET MATHIEU ANDRE	Prospect	Clématis	8	2	2	3	1	0	0	0	0	0	0	87
23534	BENOIT , ROBIN	Client	ADAPPS	2	1	1	0	0	0	0	0	0	0	0	34
23535	SELARL BERTRAND BENOIT GUILLOT	Client	NEO	18	4	3	8	2	1	0	0	0	0	0	92
23536	CHARLES JURIDIQUE POITIERS	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	92
23537	SELARL GUERIN THOMAS	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	59
23538	SCP FAURE LECLERC	Prospect	Jarvis	1	1	0	0	0	0	0	0	0	0	0	94
23539	ROUSSEAU AVOCATS	Prospect	Kami	1	1	0	0	0	0	0	0	0	0	0	33
23540	SELARL CHEVALIER BLANCHARD CASTEL DAVID	Prospect	AvocatOnline	5	2	0	1	2	0	0	0	0	0	0	95
23541	GAUTHIER PENAL (13011)	Client	NEO	43	8	7	14	8	3	0	0	1	1	1	75
23542	GIRAUD ET CASTEL	Client	AIR	8	2	2	3	1	0	0	0	0	0	0	62
23543	PIERRE Pierre	Prospect	PolyOffice	40	7	7	8	16	1	0	0	0	0	1	75
23544	BRUN	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	02
23545	ADAM JURISTES	Client	AIR	6	2	2	0	0	0	1	0	1	0	0	35
23546	BENOIT	Client	NEO	8	2	2	1	1	0	0	1	1	0	0	92
23547	CARON	Prospect	PolyOffice	5	2	1	0	2	0	0	0	0	0	0	93
23548	FOURNIER	Prospect	AvocatOnline	3	2	1	0	0	0	0	0	0	0	0	75
23549	SIMON CABINET	Client	NEO	5	2	3	0	0	0	0	0	0	0	0	93
23550	SCHMITT ET ASSOCIES	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	92
23551	BERNARD LEGAL (75013)	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	69
23552	PIERRE	Prospect	Jarvis	1	1	0	0	0	0	0	0	0	0	0	75
23553	DUPONT & BERNARD	Client	NEO	2	1	1	0	0	0	0	0	0	0	0	57
23554	LEFEVRE CONSEIL	Client	NEO	10	3	2	3	1	0	0	0	0	1	0	92
23555	GAUTHIER	Client	AIR	5	2	3	0	0	0	0	0	0	0	0	13
23556	RICHARD FISCAL LIMOGES	Prospect	Jarvis	2	1	1	0	0	0	0	0	0	0	0	75
23557	PIERRE LAW FIRM	Client	AIR	6	2	2	0	0	0	1	1	0	0	0	13
23558	ANDRE ADMINISTRATIF (13002)	Client	AIR	9	2	2	3	1	0	1	0	0	0	0	35
23559	DUFOUR - DUVAL	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	57
23560	PEREZ LEGAL	Prospect	Clématis	2	1	0	1	0	0	0	0	0	0	0	37
23561	LAMBERT AFFAIRES	Client	NEO	4	2	0	0	1	1	0	0	0	0	0	33
23562	LEFEVRE AFFAIRES MARSEILLE	Prospect	Clématis	1	1	0	0	0	0	0	0	0	0	0	11
23563	LEROY JURISTES	Prospect	Kami	2	1	1	0	0	0	0	0	0	0	0	69
23564	PERRIN SOCIAL CHATEAUROUX	Prospect	AvocatOnline	10	3	2	4	1	0	0	0	0	0	0	75
23566	LOPEZ, GUILLOT, BOYER PARTNERS	Client	ADAPPS	3	2	1	0	0	0	0	0	0	0	0	75
23567	MARTINEZ ET BOYER	Client	AIR	4	2	2	0	0	0	0	0	0	0	0	75
23568	JOLY LEGAL	Prospect	Kami	2	1	1	0	0	0	0	0	0	0	0	75
23569	NOEL	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	95
23570	PEREZ CONSEIL	Client	AIR	8	2	2	1	1	0	0	0	0	2	0	41
23571	PIERRE SCP	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
23572	LEROY	Client	AIR	3	2	1	0	0	0	0	0	0	0	0	87
23573	FOURNIER	Client	AIR	7	2	2	1	0	0	0	0	2	0	0	2B
23574	ROUSSEAU ET PHILIPPE	Client	NEO	15	4	3	4	2	0	1	1	0	0	0	75
23575	SCP RENAUD ADAM PEREZ	Client	AIR	2	1	0	1	0	0	0	0	0	0	0	75
23576	CASTEL Corinne	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	05
23577	LEGRAND Alain	Prospect	Jarvis	1	1	0	0	0	0	0	0	0	0	0	44
23578	FABRE LEGAL	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	86
23579	SCP LOUIS GARNIER JEAN MARIE	Prospect	Kléos	1	1	0	0	0	0	0	0	0	0	0	63
23580	MORIN & ASSOCIES	Client	AIR	13	3	3	3	1	1	1	1	0	0	0	92
23581	RICHARD SELARL	Prospect	Clématis	1	1	0	0	0	0	0	0	0	0	0	61
23582	GARCIA , MOREAU	Prospect	AvocatOnline	8	3	2	2	1	0	0	0	0	0	0	49
23583	GAUTIER ET BRUNET	Client	NEO	5	2	1	0	0	2	0	0	0	0	0	37
23584	SELARL FRANCOIS MOREL	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
23585	DUBOIS, DUPONT, BERTRAND & ASSOCIES	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	67
23586	SCP SCHMITT ALEXANDRE	Client	AIR	2	1	1	0	0	0	0	0	0	0	0	51
23587	SCP COLIN JOLY MEUNIER PEREZ	Prospect	AvocatOnline	12	3	3	3	2	0	0	0	1	0	0	93
23588	BLANC FAMILLE MELUN	Prospect	AvocatOnline	6	2	1	1	0	0	2	0	0	0	0	94
23589	FOURNIER ET ASSOCIES	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	13
23590	LOPEZ	Client	NEO	2	1	0	1	0	0	0	0	0	0	0	75
23591	PERRIN Thierry	Prospect	Jarvis	6	2	2	0	0	0	0	1	0	1	0	57
23592	GAUTIER - MASSON	Prospect	AvocatOnline	7	2	2	1	0	0	1	1	0	0	0	38
23593	SIMON, GUERIN, GUILLOT ET ASSOCIES	Client	NEO	47	8	7	21	8	2	0	0	0	0	1	75
23594	ADAM Patricia	Client	AIR	20	4	4	6	3	1	0	1	0	1	0	44
23595	DUFOUR - BARBIER	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	71
23596	GIRAUD, BONNET, DUMAS & ASSOCIES	Prospect	AvocatOnline	47	8	7	19	9	2	0	1	0	0	1	92
23597	BERNARD	Prospect	Kléos	10	3	2	3	1	0	0	0	0	1	0	75
23598	SELARL LUCAS JOLY RENAUD DURAND	Prospect	AvocatOnline	5	2	0	3	0	0	0	0	0	0	0	33
23599	MEUNIER - GARCIA	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	75
23600	BERNARD CONSEIL	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	93
23601	CABINET ROUSSEL LEBRUN	Client	AIR	19	4	4	6	3	1	1	0	0	0	0	75
23602	GAUTHIER - LECLERC	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	75
23603	PIERRE	Prospect	AvocatOnline	1	1	0	0	0	0	0	0	0	0	0	60
23604	SCP NICOLAS ANDRE GARNIER	Prospect	AvocatOnline	5	2	2	1	0	0	0	0	0	0	0	75
23606	CABINET GAUTHIER COLIN	Client	AIR	3	2	1	0	0	0	0	0	0	0	0	85
23607	SIMON	Client	AIR	23	4	4	10	4	0	0	0	0	0	1	93
23608	FERNANDEZ, ROBERT, VINCENT & ASSOCIES	Prospect	AvocatOnline	2	1	1	0	0	0	0	0	0	0	0	75
23609	SANCHEZ ET BRUNET	Prospect	AvocatOnline	3	2	1	0	0	0	0	0	0	0	0	31
23610	CABINET MATHIEU MERCIER ROUX	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	25
23611	NOEL JURISTES (13006)	Client	NEO	16	3	3	3	4	1	0	1	0	1	0	95
23612	MARCHAND & CARON	Client	NEO	1	1	0	0	0	0	0	0	0	0	0	25
23613	ANDRE IMMOBILIER EVREUX	Client	AIR	1	1	0	0	0	0	0	0	0	0	0	93
